strategy,strategy_type,activation_time,entry_time,exit_time,spot_price_at_entry,spot_price_at_exit,option_type,strike_price,strike_type,entry_premium,exit_premium,premium_change,lots,lot_size,investment,pnl,net_pnl,return_percentage,is_win,exit_reason,holding_minutes,signal_reason,entry_delta,entry_theta,entry_vega,entry_gamma,exit_delta,exit_theta,exit_vega,exit_gamma,delta_change,theta_change,vega_change,gamma_change,market_rsi,market_sma_20,market_volume,market_volume_sma,market_price_change,market_high_low_range,brokerage,risk_reward_ratio,max_profit_potential,max_loss_potential
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-03 13:45:00.000000,2026-04-03 13:45:00.000000,2026-04-03 13:55:40.507126716,24388.72,24283.128286853138,PE,24400.0,ATM,7.520000000000437,7.386752880265569,-0.13324711973486725,1,50,376.0000000000218,-6.662355986743362,-46.662355986743364,-1.7719031879635572,False,STOP_LOSS,11.759340148454902,RSI frozen,0.5,-0.05,0.2,0.02,0.5249886232154205,-0.05666386019735668,0.18960079212054085,0.016521579740072248,0.024988623215420502,-0.00666386019735668,-0.010399207879459166,-0.0034784202599277524,66.61235633449361,24305.442000000003,873850.0,935724.1,-0.00014307846644479039,0.005439399853702853,40,3.1999999999999997,30.080000000001746,9.400000000000546
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-04-03 13:45:00.000000,2026-04-03 13:45:00.000000,2026-04-03 13:56:10.098038041,24388.72,24534.70583030483,PE,24400.0,ATM,7.520000000000437,7.393472562082274,-0.12652743791816246,1,50,376.0000000000218,-6.326371895908123,-46.326371895908125,-1.6825457169967435,False,STOP_LOSS,11.384829982751594,Stochastic frozen,0.5,-0.05,0.2,0.02,0.4709439474927839,-0.04530601237302556,0.1823904389454718,0.022669182404338167,-0.0290560525072161,0.004693987626974441,-0.01760956105452821,0.0026691824043381662,66.61235633449361,24305.442000000003,873850.0,935724.1,-0.00014307846644479039,0.005439399853702853,40,3.1999999999999997,30.080000000001746,9.400000000000546
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-03 13:45:00.000000,2026-04-03 13:45:00.000000,2026-04-03 13:54:44.551928095,24388.72,24872.95911226817,PE,24400.0,ATM,7.520000000000437,8.196404822656886,0.6764048226564494,1,50,376.0000000000218,33.820241132822474,-6.179758867177526,8.994744982133113,True,TARGET_ACHIEVED,10.108835611880263,Trend frozen,0.5,-0.05,0.2,0.02,0.46664582676034205,-0.047450277217151685,0.19820449389232234,0.017501943575751133,-0.03335417323965795,0.002549722782848318,-0.0017955061076776746,-0.002498056424248867,66.61235633449361,24305.442000000003,873850.0,935724.1,-0.00014307846644479039,0.005439399853702853,40,3.1999999999999997,30.080000000001746,9.400000000000546
WILLIAMS_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 13:45:00.000000,2026-04-03 13:45:00.000000,2026-04-03 13:55:05.179468179,24388.72,23903.222469496017,PE,24400.0,ATM,7.520000000000437,7.417899962073134,-0.10210003792730227,1,50,376.0000000000218,-5.105001896365113,-45.10500189636511,-1.3577132703097916,False,STOP_LOSS,5.829200482523481,Williams re-optimized,0.5,-0.05,0.2,0.02,0.5445044644004209,-0.048415297850231576,0.20911457962102298,0.01976433242505534,0.044504464400420884,0.0015847021497684272,0.009114579621022967,-0.00023566757494465976,66.61235633449361,24305.442000000003,873850.0,935724.1,-0.00014307846644479039,0.005439399853702853,40,3.1999999999999997,30.080000000001746,9.400000000000546
DAY_HIGH_LOW_OPTIMIZED,RE-OPTIMIZED,2026-04-03 13:45:00.000000,2026-04-03 13:45:00.000000,2026-04-03 13:53:03.885432288,24388.72,24302.384110835235,PE,24400.0,ATM,7.520000000000437,8.143653941319865,0.6236539413194286,1,50,376.0000000000218,31.182697065971432,-8.817302934028568,8.293270496268516,True,TARGET_ACHIEVED,9.356839428452378,Day high-low re-optimized,0.5,-0.05,0.2,0.02,0.49410826968901256,-0.050176486326898445,0.19929761023339576,0.023219557527708354,-0.005891730310987442,-0.00017648632689844235,-0.00070238976660425,0.003219557527708354,66.61235633449361,24305.442000000003,873850.0,935724.1,-0.00014307846644479039,0.005439399853702853,40,3.1999999999999997,30.080000000001746,9.400000000000546
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-04-03 13:45:00.000000,2026-04-03 13:45:00.000000,2026-04-03 13:50:59.552698564,24388.72,24340.281382127563,PE,24400.0,ATM,7.520000000000437,8.344858641456744,0.8248586414563075,1,50,376.0000000000218,41.24293207281538,1.2429320728153783,10.968864912982177,True,TARGET_ACHIEVED,9.649478705348628,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.5258762598828327,-0.04270398925822028,0.2092379202030019,0.015190588559869142,0.02587625988283271,0.00729601074177972,0.009237920203001876,-0.004809411440130858,66.61235633449361,24305.442000000003,873850.0,935724.1,-0.00014307846644479039,0.005439399853702853,40,3.1999999999999997,30.080000000001746,9.400000000000546
BREAKOUT_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 13:45:00.000000,2026-04-03 13:45:00.000000,2026-04-03 13:50:14.093990144,24388.72,24412.741220992917,PE,24400.0,ATM,7.520000000000437,8.138759491329056,0.6187594913286194,1,50,376.0000000000218,30.93797456643097,-9.06202543356903,8.228184725114142,True,TARGET_ACHIEVED,7.700900733292212,Breakout re-optimized,0.5,-0.05,0.2,0.02,0.5148520904877872,-0.048766768825326066,0.18510825038396406,0.01944888374738597,0.01485209048778724,0.0012332311746739363,-0.014891749616035954,-0.0005511162526140312,66.61235633449361,24305.442000000003,873850.0,935724.1,-0.00014307846644479039,0.005439399853702853,40,3.1999999999999997,30.080000000001746,9.400000000000546
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:07:01.067960116,24528.4,24697.0532267256,CE,24500.0,ATM,42.47999999999956,47.1319630763216,4.651963076322033,1,50,2123.999999999978,232.59815381610167,192.59815381610167,10.950948861398496,True,TARGET_ACHIEVED,8.410313927055924,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.5136807167331946,-0.046472417953341894,0.19149096798530674,0.01655364892623802,0.013680716733194598,0.0035275820466581093,-0.008509032014693274,-0.0034463510737619794,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
AI_ENHANCED_LOSING,FROZEN,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:10:02.038534334,24528.4,24750.65651874791,CE,24500.0,ATM,42.47999999999956,45.69612679049601,3.216126790496446,1,50,2123.999999999978,160.8063395248223,120.8063395248223,7.5709199399634635,True,TARGET_ACHIEVED,11.992990010805451,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5095286062363197,-0.04493700951206848,0.21189589898795488,0.022678205125349182,0.009528606236319681,0.005062990487931525,0.011895898987954873,0.002678205125349182,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:09:20.312986589,24528.4,24450.68705796064,CE,24500.0,ATM,42.47999999999956,46.65047182963666,4.170471829637094,1,50,2123.999999999978,208.5235914818547,168.5235914818547,9.81749489085955,True,TARGET_ACHIEVED,11.9472794329423,RSI frozen,0.5,-0.05,0.2,0.02,0.5332670253710758,-0.04971860905257965,0.19367183372244776,0.017910936745304473,0.03326702537107584,0.0002813909474203499,-0.006328166277552255,-0.002089063254695527,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:06:24.020589131,24528.4,24558.863962715903,CE,24500.0,ATM,42.47999999999956,41.640005713211146,-0.8399942867884178,1,50,2123.999999999978,-41.99971433942089,-81.99971433942089,-1.9773876807637158,False,STOP_LOSS,7.947916987633411,Stochastic frozen,0.5,-0.05,0.2,0.02,0.5021570024066878,-0.05798369447077473,0.1813882773605996,0.02367016479691823,0.0021570024066878135,-0.007983694470774724,-0.01861172263940042,0.0036701647969182294,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:08:33.659738278,24528.4,24107.076367681177,CE,24500.0,ATM,42.47999999999956,46.79077962022529,4.310779620225723,1,50,2123.999999999978,215.53898101128618,175.53898101128618,10.147786299966496,True,TARGET_ACHIEVED,9.072439229901391,Trend frozen,0.5,-0.05,0.2,0.02,0.4728168424211185,-0.04823083035394826,0.20401767283387431,0.015974066160933647,-0.02718315757888151,0.0017691696460517409,0.004017672833874303,-0.0040259338390663535,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:07:27.067969393,24528.4,24515.65578887537,CE,24500.0,ATM,42.47999999999956,45.871531554251604,3.3915315542520403,1,50,2123.999999999978,169.57657771260202,129.57657771260202,7.983831342401307,True,TARGET_ACHIEVED,9.503126441109414,MACD re-optimized,0.5,-0.05,0.2,0.02,0.4676905016267139,-0.04500790738825549,0.2072445787070762,0.016663687388020293,-0.032309498373286116,0.004992092611744513,0.007244578707076177,-0.0033363126119797075,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
WILLIAMS_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:10:08.081376161,24528.4,24611.660825138595,CE,24500.0,ATM,42.47999999999956,46.425386835381985,3.945386835382422,1,50,2123.999999999978,197.2693417691211,157.2693417691211,9.287633793273217,True,TARGET_ACHIEVED,5.335323814185544,Williams re-optimized,0.5,-0.05,0.2,0.02,0.49388637541008223,-0.053769975179583554,0.21715376052787214,0.017517374758802023,-0.0061136245899177655,-0.0037699751795835512,0.017153760527872125,-0.002482625241197977,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
CCI_EXTREME_LOSING,RE-OPTIMIZED,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:09:07.175472871,24528.4,24862.776032325968,CE,24500.0,ATM,42.47999999999956,46.964857514501475,4.484857514501911,1,50,2123.999999999978,224.24287572509556,184.24287572509556,10.557574186680691,True,TARGET_ACHIEVED,8.105545280902101,CCI re-optimized,0.5,-0.05,0.2,0.02,0.4588431451862353,-0.05733761296087277,0.18532480648703836,0.02371719830817045,-0.04115685481376469,-0.0073376129608727705,-0.014675193512961648,0.003717198308170449,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:06:21.036556019,24528.4,24372.20099394265,CE,24500.0,ATM,42.47999999999956,45.79025025510359,3.310250255104023,1,50,2123.999999999978,165.51251275520116,125.51251275520116,7.792491184331585,True,TARGET_ACHIEVED,8.781367668839682,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.5248419679426929,-0.04931369061696966,0.20049063667874437,0.019297549084877207,0.02484196794269289,0.0006863093830303396,0.000490636678744355,-0.0007024509151227938,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
DAY_HIGH_LOW_OPTIMIZED,RE-OPTIMIZED,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:06:44.826535937,24528.4,24803.501749878873,CE,24500.0,ATM,42.47999999999956,45.66436212257202,3.184362122572459,1,50,2123.999999999978,159.21810612862294,119.21810612862294,7.496144356338257,True,TARGET_ACHIEVED,11.345840220232217,Day high-low re-optimized,0.5,-0.05,0.2,0.02,0.450129831464794,-0.053756817425901327,0.2060598392809433,0.02323587748951763,-0.04987016853520598,-0.0037568174259013237,0.00605983928094328,0.0032358774895176294,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:08:34.322985319,24528.4,24318.625292244156,CE,24500.0,ATM,42.47999999999956,41.59886732761333,-0.8811326723862365,1,50,2123.999999999978,-44.056633619311825,-84.05663361931182,-2.074229454769881,False,STOP_LOSS,9.928923575743724,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.512683028972404,-0.05827229214242466,0.18209378840617949,0.021470832007096607,0.012683028972404031,-0.008272292142424656,-0.017906211593820526,0.0014708320070966063,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
BREAKOUT_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 14:00:00.000000,2026-04-03 14:00:00.000000,2026-04-03 14:07:10.821668934,24528.4,24790.555887018392,CE,24500.0,ATM,42.47999999999956,45.637973991053805,3.1579739910542415,1,50,2123.999999999978,157.89869955271206,117.89869955271206,7.434025402670136,True,TARGET_ACHIEVED,11.127743838028879,Breakout re-optimized,0.5,-0.05,0.2,0.02,0.5274381841010937,-0.04391974413716166,0.2143625762054643,0.016835345567953307,0.027438184101093666,0.006080255862838342,0.0143625762054643,-0.003164654432046693,71.03645508037218,24425.7825,1026980.0,955947.3,0.0008740367030128926,0.007108494642944528,40,3.1999999999999997,169.91999999999825,53.099999999999454
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-03 14:15:00.000000,2026-04-03 14:15:00.000000,2026-04-03 14:25:11.137088396,24678.98,24277.210646506697,CE,24700.0,ATM,142.47999999999956,153.71837345786943,11.23837345786987,1,50,7123.999999999978,561.9186728934935,521.9186728934935,7.887684908667817,True,TARGET_ACHIEVED,5.622355983596941,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.4892111760290533,-0.05618610909116291,0.18893866402796924,0.016030802996561032,-0.010788823970946715,-0.006186109091162906,-0.011061335972030767,-0.0039691970034389686,85.26033887830158,24582.1845,826685.0,942161.15,0.0011033686005634813,0.003993682072759801,40,3.1999999999999997,569.9199999999983,178.09999999999945
AI_ENHANCED_LOSING,FROZEN,2026-04-03 14:15:00.000000,2026-04-03 14:15:00.000000,2026-04-03 14:22:10.780568150,24678.98,24341.019792696312,CE,24700.0,ATM,142.47999999999956,158.32492908924004,15.84492908924048,1,50,7123.999999999978,792.2464544620241,752.2464544620241,11.120809299017779,True,TARGET_ACHIEVED,9.707488563257312,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5090066586420183,-0.055692714856056424,0.18939327710344553,0.023818448944939487,0.009006658642018328,-0.005692714856056422,-0.010606722896554482,0.0038184489449394864,85.26033887830158,24582.1845,826685.0,942161.15,0.0011033686005634813,0.003993682072759801,40,3.1999999999999997,569.9199999999983,178.09999999999945
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-03 14:15:00.000000,2026-04-03 14:15:00.000000,2026-04-03 14:23:57.537328691,24678.98,24587.371679430176,CE,24700.0,ATM,142.47999999999956,153.5211587053939,11.041158705394338,1,50,7123.999999999978,552.0579352697168,512.0579352697168,7.749269164369996,True,TARGET_ACHIEVED,8.624857609255699,RSI frozen,0.5,-0.05,0.2,0.02,0.5402389806360923,-0.05971132672427779,0.19554954191366933,0.015197848005545954,0.040238980636092325,-0.00971132672427779,-0.004450458086330683,-0.004802151994454046,85.26033887830158,24582.1845,826685.0,942161.15,0.0011033686005634813,0.003993682072759801,40,3.1999999999999997,569.9199999999983,178.09999999999945
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-04-03 14:15:00.000000,2026-04-03 14:15:00.000000,2026-04-03 14:23:11.389701445,24678.98,24304.58070060772,CE,24700.0,ATM,142.47999999999956,157.63094725683538,15.15094725683582,1,50,7123.999999999978,757.547362841791,717.547362841791,10.633736143203164,True,TARGET_ACHIEVED,9.900928418059607,Stochastic frozen,0.5,-0.05,0.2,0.02,0.47946694089414715,-0.04174034733019239,0.21311683090248398,0.022626948610618848,-0.020533059105852847,0.008259652669807611,0.013116830902483972,0.0026269486106188476,85.26033887830158,24582.1845,826685.0,942161.15,0.0011033686005634813,0.003993682072759801,40,3.1999999999999997,569.9199999999983,178.09999999999945
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-03 14:15:00.000000,2026-04-03 14:15:00.000000,2026-04-03 14:20:52.619190752,24678.98,24804.107930388072,CE,24700.0,ATM,142.47999999999956,156.56672793869797,14.086727938698402,1,50,7123.999999999978,704.3363969349201,664.3363969349201,9.886810737435741,True,TARGET_ACHIEVED,11.75469278180789,Trend frozen,0.5,-0.05,0.2,0.02,0.5306587938970916,-0.04963161031817564,0.21544208509178064,0.016370004196263978,0.030658793897091585,0.00036838968182436455,0.015442085091780633,-0.0036299958037360226,85.26033887830158,24582.1845,826685.0,942161.15,0.0011033686005634813,0.003993682072759801,40,3.1999999999999997,569.9199999999983,178.09999999999945
STRONG_MOMENTUM_LOSING,FROZEN,2026-04-03 14:15:00.000000,2026-04-03 14:15:00.000000,2026-04-03 14:23:31.371763384,24678.98,24291.88389891329,CE,24700.0,ATM,142.47999999999956,157.40988485319062,14.929884853191055,1,50,7123.999999999978,746.4942426595528,706.4942426595528,10.47858285597354,True,TARGET_ACHIEVED,6.264050257280449,Strong momentum frozen,0.5,-0.05,0.2,0.02,0.4648155567959557,-0.04243250539848741,0.2147364235558635,0.017580439934802936,-0.03518444320404429,0.007567494601512591,0.014736423555863493,-0.002419560065197064,85.26033887830158,24582.1845,826685.0,942161.15,0.0011033686005634813,0.003993682072759801,40,3.1999999999999997,569.9199999999983,178.09999999999945
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-04-03 14:15:00.000000,2026-04-03 14:15:00.000000,2026-04-03 14:21:43.414311911,24678.98,24883.964401229758,CE,24700.0,ATM,142.47999999999956,154.22949483584483,11.749494835845269,1,50,7123.999999999978,587.4747417922634,547.4747417922634,8.246416925775762,True,TARGET_ACHIEVED,7.438434082219043,MACD re-optimized,0.5,-0.05,0.2,0.02,0.4979130876212683,-0.04023598761906389,0.20133643070637752,0.01645299982411821,-0.002086912378731709,0.009764012380936112,0.0013364307063775116,-0.00354700017588179,85.26033887830158,24582.1845,826685.0,942161.15,0.0011033686005634813,0.003993682072759801,40,3.1999999999999997,569.9199999999983,178.09999999999945
CCI_EXTREME_LOSING,RE-OPTIMIZED,2026-04-03 14:15:00.000000,2026-04-03 14:15:00.000000,2026-04-03 14:26:08.994598730,24678.98,24432.1545349137,CE,24700.0,ATM,142.47999999999956,153.29222929361953,10.812229293619964,1,50,7123.999999999978,540.6114646809982,500.6114646809982,7.588594394736102,True,TARGET_ACHIEVED,9.542002184599852,CCI re-optimized,0.5,-0.05,0.2,0.02,0.4788563553630318,-0.04492411010599761,0.20536243264689324,0.02301403442846299,-0.021143644636968217,0.005075889894002393,0.005362432646893234,0.0030140344284629896,85.26033887830158,24582.1845,826685.0,942161.15,0.0011033686005634813,0.003993682072759801,40,3.1999999999999997,569.9199999999983,178.09999999999945
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 14:15:00.000000,2026-04-03 14:15:00.000000,2026-04-03 14:23:47.500377671,24678.98,24852.2143803688,CE,24700.0,ATM,142.47999999999956,155.459743876656,12.979743876656443,1,50,7123.999999999978,648.9871938328222,608.9871938328222,9.109870772498937,True,TARGET_ACHIEVED,8.79335287027298,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.5176281712274848,-0.05530041950535339,0.21573536431115173,0.018734862785990156,0.017628171227484835,-0.005300419505353385,0.015735364311151717,-0.001265137214009844,85.26033887830158,24582.1845,826685.0,942161.15,0.0011033686005634813,0.003993682072759801,40,3.1999999999999997,569.9199999999983,178.09999999999945
